precision,recall,f1-score,support
0.9978106185002736,0.9950873362445415,0.9964471166985515,1832.0
0.9950980392156863,0.997815401419989,0.9964548677392965,1831.0
0.9964509964509964,0.9964509964509964,0.9964509964509964,0.9964509964509964
0.9964543288579799,0.9964513688322653,0.996450992218924,3663.0
0.9964546991254225,0.9964509964509964,0.9964509911609059,3663.0
