l2_norm,linf_norm
0.4205190520328992,0.10000002433776856
0.35950290936445356,0.10000002791976925
0.3105209338208301,0.0999998152256012
0.4011403123865728,0.10000005317306515
0.42830179336304725,0.10000000720214841
0.42068521788129754,0.10000000149011612
0.4064606938811518,0.10000002124023433
0.3545184433599064,0.09999991477203363
0.43544997821296305,0.10000002384185791
0.3559921135877373,0.09999998944282529
0.42166861274133266,0.10000004397583007
0.4083912676227111,0.10000002638244632
0.42317880923538975,0.10000002384185791
0.4316833611855008,0.10000005009460455
0.3193281924365154,0.09999984502792358
0.39683233971750076,0.1000000047492981
0.37111364793826207,0.10000002218246462
0.41253393969168406,0.10000002384185791
0.4215792753500031,0.10000002384185791
0.4125704698545994,0.10000002384185791
0.42620108387156036,0.10000002384185791
0.3314508364789147,0.09999996423721313
0.32979631638916385,0.10000000149011612
0.4249010470499491,0.10000004185485845
0.40150616655625093,0.10000002384185791
0.4112784383076337,0.10000004724884026
0.4184387077151403,0.1000000477752685
0.42793411761302586,0.1000000210876465
0.38858739329065095,0.10000004592895506
0.3297337911034642,0.10000004011535646
0.3805690791141014,0.09999981054687501
0.3707023444012644,0.0999998743209839
0.34860343177291314,0.09999996423721313
0.3927721908701583,0.1000000237827301
0.4259400730507795,0.10000003311157224
0.4264219260942487,0.10000004156112663
0.4236066738200868,0.10000002918243411
0.4062964186747923,0.10000000149011612
0.40215982809002154,0.10000004769897464
0.4156322685868254,0.10000005227661135
0.40190538589395053,0.10000002384185791
0.4380751348935581,0.10000005144500734
0.4347277147783737,0.10000001623916632
0.42290797991948303,0.1000000335273743
0.3719281631506208,0.09999980756759641
0.4018077998437833,0.10000002384185791
0.399722116406299,0.10000002384185791
0.3263417185387897,0.10000002336502067
0.41155371119767115,0.10000002641677863
0.34105796096653357,0.09999996423721313
0.3476252662599837,0.09999966621398926
0.4106881278709655,0.10000003210067754
0.3550076350219877,0.09999992709732053
0.4134933330259022,0.10000000332880021
0.35270363606676636,0.09999999403953552
0.3470044918567839,0.10000004105758664
0.42608382716691395,0.10000003263473511
0.4302321577950439,0.10000001699066163
0.3997426125901913,0.10000002785110473
0.43127781788017516,0.10000002384185791
0.43196410155421355,0.10000003744125363
0.34609221134508483,0.09999996423721313
0.4269339780948404,0.10000004267501827
0.4128023821787556,0.10000002384185791
0.44972943462015075,0.10000005064392092
0.41632499957088337,0.10000000846481316
0.3305130460166489,0.09999996423721313
0.3106981930409099,0.09999996423721313
0.3810327495220674,0.10000003231048582
0.4375313579254378,0.10000002384185791
0.41370914515184837,0.10000003008270264
0.4115967105053411,0.1000000168533326
0.33873380496572447,0.10000002384185791
0.41317589572165014,0.10000002384185791
0.4285834182462825,0.10000004913330085
0.4217442172399589,0.10000000478363036
0.3684896397948166,0.09999951537704466
0.40301382754418374,0.10000002384185791
0.34631215546356536,0.09999997655105597
0.3710160595375426,0.09999965876340866
0.4209341259994172,0.10000004793548589
0.4275415469095592,0.10000002653503426
0.42809318880698105,0.10000002384185791
0.4128273945966254,0.10000001351547239
0.39244681431481615,0.10000004892730718
0.39583356021118504,0.10000000332880021
0.42621391709625456,0.10000004677581786
0.40861714668405913,0.10000002864837643
0.41209815754419005,0.10000002891922
0.3996158020892877,0.10000000418472288
0.4002794542513815,0.10000000332880021
0.40998990892011156,0.10000002384185791
0.41373863945092726,0.10000004447555544
0.41197825133784055,0.10000004810714724
0.4258824899578264,0.10000002384185791
0.4101959254514953,0.10000003429794313
0.3407985996403236,0.09999996759176255
0.39359584971266715,0.10000002384185791
0.3195543616013318,0.09999975562095642
0.3369978112499179,0.10000002384185791
0.33666316960327236,0.10000003188323969
0.43951421001703844,0.10000000602340697
0.42406520306247153,0.10000002677917474
0.4442210446312129,0.10000004953002928
0.32295686078580643,0.09999989781999585
0.4301217074477147,0.10000003417587278
0.44802589727932896,0.1000000518760682
0.4015052689479163,0.10000004344177249
0.4210861776870391,0.10000000580596924
0.3242430621700441,0.10000004339981072
0.36316726278539224,0.1000000328598023
0.3885267595189285,0.10000003084945686
0.4190944681995568,0.1000000525627136
0.425314726687622,0.10000000833320621
0.4225678417217565,0.10000002384185791
0.33839959604729597,0.09999975389099114
0.41358524151940856,0.10000004934310913
0.3706145350582315,0.10000000093460082
0.36029332676819464,0.10000003532409663
0.41897067888885525,0.10000005048751825
0.3403882328174963,0.09999996423721313
0.3250270380250064,0.09999991953372955
0.4405802571755855,0.10000002384185791
0.3368244720305837,0.0999998152256012
0.42049905731255593,0.10000000332880021
0.4067147190263464,0.10000002384185791
0.4120236500096058,0.10000002384185791
0.40031864419929336,0.1000000417671203
0.4115372426479809,0.10000001992034913
0.39281628303697125,0.1000000088272095
0.42709315914539925,0.10000002894973758
0.4188459592474952,0.10000002388000495
0.4095410420813855,0.10000002384185791
0.41069771744575717,0.10000002384185791
0.4108463663707069,0.10000000395202635
0.33515317276688106,0.09999998417854306
0.43370460763345353,0.10000002384185791
0.3051741989061435,0.09999984502792358
0.43629642309000566,0.10000001201629638
0.40856123148239293,0.10000002677917474
0.4357366427113076,0.10000002384185791
0.4097978116693479,0.10000002384185791
0.4414427618550138,0.10000002384185791
0.3577743593288533,0.09999999474668503
0.4275603146433484,0.10000003697586057
0.4215848001006921,0.10000002384185791
0.4170327777417014,0.10000002564239496
0.4065578986825476,0.10000002384185791
0.44521454764618473,0.10000003232955934
0.4354508417337812,0.10000002384185791
0.3807745084804189,0.10000002292633059
0.3437180483949428,0.10000002384185791
0.3646821359749701,0.10000002384185791
0.4087130206435416,0.10000000332880021
0.4119039246216647,0.10000004782867433
0.42200599926224813,0.10000002384185791
0.43572080161243365,0.10000003867721552
0.31124217874559695,0.09999991008377074
0.44758167974179036,0.10000002384185791
0.3351679607753272,0.0999999935073852
0.36525522702376506,0.09999996423721313
0.41017134403751687,0.10000004172897337
0.39807183889813186,0.10000000429344175
0.3093233194105155,0.09999990463256836
0.4045148494675452,0.10000001641082767
0.35036052072610707,0.10000000404739384
0.4144584962468876,0.10000005230712894
0.412154008246586,0.10000000332880021
0.34763913732279755,0.10000004339981072
0.4224089097386765,0.10000003330230711
0.41001243986792185,0.10000000739479065
0.4437462828579143,0.10000004935836793
0.41428874000066435,0.10000002384185791
0.4107841535451132,0.10000002384185791
0.41921458142933804,0.10000001007080073
0.4201031193526478,0.1000000509338379
0.41879752103891443,0.10000002864837643
0.4119995390168158,0.10000005333328243
0.4157473710725487,0.10000004956054687
0.3170281661336338,0.09999967066192628
0.40277462553218657,0.10000003977584837
0.4093356405914935,0.10000001334381103
0.4336904898949908,0.10000004065322876
0.3948186022570931,0.10000004769897464
0.391841818113397,0.10000002384185791
0.35804113778394486,0.10000002384185791
0.37188384961632776,0.09999953210353851
0.37516437419894866,0.09999983937644957
0.39960511066571397,0.100000049369812
0.41243718902974785,0.1000000191345215
0.314648680283214,0.09999972581863403
0.366810377301031,0.09999987483024597
0.40888547575890316,0.10000002384185791
0.39980449849283295,0.10000002384185791
0.42798623422107795,0.10000002677917474
0.4330877623462742,0.10000002384185791
0.41158157633640263,0.10000001377105705
0.32321975026014,0.10000002080726622
0.40082851884631426,0.10000002384185791
0.39643321803637427,0.10000004612731939
0.40838790070056347,0.10000002384185791
0.32030935118066367,0.09999978665161136
0.3212227869092166,0.0999998009624481
0.35682791897521937,0.10000000833129885
0.4502891120549992,0.10000002384185791
0.4130689566177029,0.10000005053710936
0.4555323681848067,0.10000002384185791
0.4463231547130684,0.10000002384185791
0.4238328743066246,0.10000000171232226
0.43407183881998646,0.10000004216384895
0.42883301823263287,0.1000000318527221
0.36052923174626067,0.10000002384185791
0.33064241786363396,0.09999998722696302
0.32503499045702167,0.09999954700469971
0.30685777506987044,0.0999983549118042
0.43919275295606236,0.10000001099205014
0.43000458501775624,0.10000004935836793
0.4013109926235987,0.10000002384185791
0.4111532466969741,0.10000004327392575
0.3318863491739884,0.09999996423721313
0.33354068688606164,0.09999998379516595
0.40871475212865993,0.10000000734329229
0.4161502085308303,0.10000001444244389
0.41692453989999,0.10000003560256965
0.40257092306635417,0.10000003599548335
0.41695864716465986,0.10000005132675172
0.4148589882269776,0.10000000332880021
0.44077483969458964,0.10000004751968383
0.30624015735121946,0.09999994933605194
0.3517097140039359,0.10000001553153992
0.33340217976220193,0.09999990463256836
0.4235973926475767,0.10000002860641477
0.395935066448161,0.10000000734329229
0.40225022756627654,0.10000002972412103
0.4100063254616699,0.10000002384185791
0.4072069085612326,0.10000002384185791
0.4132509940239011,0.10000002384185791
0.4110231259475087,0.10000002305221556
0.40522285110528605,0.10000002384185791
0.39696747120233516,0.10000000332880021
0.3670413947135006,0.10000000690317151
0.42277990866344467,0.10000002660369867
0.3918877289250224,0.10000004769897464
0.33322703086959427,0.10000002384185791
0.42877211968946516,0.10000000149011612
0.317841587340512,0.10000002384185791
0.3999817339965191,0.10000002384185791
0.3924699402656405,0.10000002384185791
0.39254358952834895,0.10000002384185791
0.39972496527263335,0.10000004262542728
0.4134461785921803,0.10000002384185791
0.4126509413274591,0.10000000332880021
0.41821610741169557,0.1000000234146119
0.4122574784434359,0.10000002384185791
0.41473807310487615,0.10000002384185791
0.3627441263611365,0.0999998152256012
0.40588193043792,0.1000000344085693
0.3133273660120958,0.09999978542327881
0.3236633562011007,0.0999997518959046
0.42309740812378227,0.10000004649353023
0.31275896041889534,0.09999999403953552
0.39149398536290525,0.10000000332880021
0.3648591432590331,0.0999998077750206
0.41393995378991005,0.10000002384185791
0.43934927980095356,0.10000001287651061
0.32610452792681044,0.10000002384185791
0.3471173178459238,0.10000002384185791
0.39499866444231035,0.10000005194091799
0.4421883610933561,0.10000002384185791
0.4284527787824517,0.1000000243110657
